U,sigma_U,TI
7.27192,0.196655,0.027043064280135094
7.55716,0.346435,0.045841956502178066
7.36332,0.266811,0.03623514936197259
7.45697,0.368924,0.04947371385428666
7.08516,0.291821,0.041187637258721044
6.6598,0.289343,0.04344619958557314
6.69017,0.238237,0.03561000692060142
6.817,0.148513,0.021785682851694296
7.21164,0.28227,0.039140888896284344
7.86165,0.376129,0.04784351885418455
8.69662,0.321634,0.03698379370376077
8.32915,0.266636,0.032012390219890385
8.15283,0.203954,0.025016344017966766
8.00564,0.115684,0.014450312529666585
7.69593,0.147252,0.019133749917164006
7.6249,0.126362,0.01657228291518577
7.26566,0.202074,0.02781220150681425
7.13211,0.251379,0.035246091268923224
6.09792,0.209248,0.03431465155331654
6.29847,0.258288,0.041008054337005655
7.07141,0.261212,0.03693916771902633
6.77608,0.137885,0.02034878572862186
7.00206,0.245825,0.03510752549963868
7.76446,0.201964,0.026011338843911876
8.09528,0.25401,0.0313775434574221
8.07308,0.222812,0.027599379666744295
8.39843,0.304094,0.036208434195438906
8.4675,0.170416,0.020125893120755835
8.40616,0.234369,0.02788062563643804
8.74092,0.37197,0.042555017092022356
8.77468,0.612812,0.06983867217949828
9.36869,0.441893,0.047166999868711625
9.0246,0.48195,0.05340402898743435
8.12935,0.518492,0.06378025303376038
7.78851,0.780087,0.10015869530885882
8.2176,0.744597,0.09061003212616822
7.60469,0.851658,0.11199115282805742
7.30312,0.579507,0.07935060631620458
6.73406,0.797482,0.11842514025714056
6.07128,0.967276,0.1593199457116127
7.13535,0.982148,0.13764538529995024
6.90078,0.621953,0.09012792756760829
6.17301,0.599205,0.09706852896722992
6.53212,0.48367,0.0740448736397984
5.84316,0.680281,0.1164234763381458
5.0937,0.647977,0.1272114572903783
4.85542,0.497677,0.1024992688583068
4.58898,0.66379,0.14464870189018036
4.48624,0.979063,0.21823687542351727
6.25856,0.661443,0.10568613227323857
5.74143,0.721757,0.12571031955453604
6.77641,0.383911,0.056654039528304806
6.4467,0.455552,0.0706643709184544
6.36762,0.383473,0.06022234367000544
5.83663,0.687694,0.11782381271384343
5.60075,0.95276,0.17011293130384325
6.16055,0.937775,0.15222260999423753
6.79074,0.397405,0.05852160442013683
6.57616,0.566035,0.08607378774239069
6.61144,0.216025,0.032674424936171245
7.00928,0.287349,0.04099550881117604
6.784,0.319519,0.04709890919811321
6.75825,0.669121,0.09900802722598305
8.5928,0.410304,0.047749743971697234
8.69465,0.587839,0.0676092769691707
8.69354,0.461615,0.053098622655443004
9.35229,0.446892,0.04778423252486824
10.3113,0.275038,0.026673455335408727
10.6053,0.29635,0.02794357538212026
11.2656,0.232439,0.02063263385882687
11.0212,0.224819,0.02039877690269662
10.5168,0.158988,0.015117526243724326
10.4478,0.208261,0.019933478818507246
9.81519,0.128495,0.013091442957293746
9.5389,0.223978,0.023480485171246162
9.37016,0.197126,0.021037634362700317
9.80672,0.366726,0.03739537786334268
10.3418,0.138049,0.013348643369626179
10.2639,0.232927,0.02269381034499557
9.79998,0.197331,0.020135857420117184
10.3203,0.186481,0.01806933906960069
10.2995,0.198456,0.019268508180008737
10.0858,0.180478,0.017894267187530982
10.6605,0.346423,0.03249594296702781
11.0799,0.377106,0.034035144721522755
10.3698,0.319728,0.030832610079268647
9.81052,0.243307,0.024800622189241752
9.59347,0.158029,0.01647255893852798
9.60292,0.349106,0.03635415061252203
9.93634,0.312486,0.03144880308040989
9.0222,0.546124,0.06053113431313871
8.72023,0.322566,0.03699053809360533
8.89452,0.267097,0.030029388882143158
9.22491,0.329872,0.035758831251470204
9.36158,0.257889,0.02754759346178743
9.59507,0.417721,0.04353496118319095
10.2437,0.254041,0.024799730566104045
10.2485,0.465764,0.045447041030394694
10.4523,0.440375,0.04213187528103863
10.8186,0.387311,0.03580047325901688
10.7001,0.476652,0.04454649956542462
9.91663,0.423615,0.04271763693916179
10.0805,0.246955,0.024498288775358364
10.693,0.270677,0.02531347610586365
10.7866,0.436622,0.04047818589731704
10.7466,0.663858,0.0617737703087488
10.5243,0.57046,0.05420408008133557
9.80578,0.291012,0.029677598314463507
10.0023,0.426249,0.04261509852733871
10.6146,0.412579,0.03886901060803045
10.5043,0.605264,0.05762059347124511
10.05,0.78183,0.07779402985074627
11.0937,0.354163,0.031924695998629855
11.3181,0.349202,0.03085341179173183
10.9455,0.665057,0.06076076926590837
9.54272,0.486,0.050928875624559874
9.10517,0.618751,0.06795600741117411
8.87959,0.288314,0.03246929193802867
9.43058,0.287202,0.030454330486566043
10.0065,0.32229,0.032208064757907356
10.32,0.321051,0.031109593023255812
9.89582,0.305535,0.030875157389685746
9.81341,0.356328,0.036310314151757644
9.54981,0.347523,0.036390566932745255
9.64589,0.422127,0.043762369257787516
9.06997,0.34345,0.037866718412519554
9.35177,0.502835,0.053768965661045984
9.47204,0.624697,0.06595168517024844
8.54846,0.471374,0.055141393888489855
8.87861,0.763577,0.08600186290421585
9.44046,0.94136,0.09971547996601861
9.53376,0.489867,0.05138235071996778
9.88668,0.950197,0.09610880497801082
10.5294,0.266377,0.025298402568047558
10.8646,0.56334,0.051850965521050014
11.3045,0.33596,0.029719138396213894
11.3882,0.357979,0.03143420382501186
10.536,0.893564,0.08481055429005316
9.77826,0.704515,0.07204911712308734
10.7342,0.831697,0.07748104190344879
11.3423,0.45101,0.039763540022746714
12.0609,0.366383,0.030377749587510054
12.744,0.478866,0.03757580037664784
13.1245,0.521878,0.039763648138976725
12.7201,0.368177,0.02894450515326137
13.022,0.394398,0.030287052680079866
12.6146,0.471897,0.037408796156834144
12.5028,0.487808,0.03901590043830182
12.6512,0.662928,0.052400404704692045
12.7603,0.735715,0.05765655979875081
13.3629,0.76654,0.05736329688914831
13.3628,0.671997,0.05028863711198252
11.8187,0.886542,0.07501180332862328
12.5297,0.844335,0.06738668922639808
12.9757,0.994716,0.07665991044799125
12.6949,1.09074,0.08591954249344225
12.345,0.930216,0.07535164034021871
13.2823,1.37301,0.10337140404899754
12.7782,1.16452,0.09113333646366469
13.1699,0.981055,0.0744922133045809
13.5711,0.957321,0.07054114994363021
13.5148,0.904817,0.0669500843519697
13.8549,0.944132,0.06814426664934427
13.1847,1.00747,0.07641205336488506
13.2749,0.731299,0.05508885189342293
12.7156,1.02183,0.08036034477334927
12.7936,1.17371,0.09174196473236619
12.4396,1.34238,0.1079118299623782
13.3901,1.33346,0.099585514671287
13.1142,1.1663,0.08893413246709672
12.6043,1.15077,0.09129979451457043
12.0635,0.960981,0.07966021469722717
11.8846,0.795394,0.0669264426232267
11.7107,1.03321,0.08822785999129001
12.564,1.09684,0.08730022285896212
12.8061,0.87701,0.06848376945361975
12.2421,0.708118,0.05784285375875054
11.9895,1.59936,0.13339672213186538
11.3052,1.29862,0.11486926370165942
10.4883,1.01546,0.09681835950535359
10.7693,0.888172,0.08247258410481648
10.6889,1.0276,0.09613711420258399
11.0863,1.11201,0.10030488079882377
11.2415,1.09783,0.09765867544366856
11.7153,0.878623,0.07499790871765982
11.394,1.65344,0.14511497279269792
12.323,1.21684,0.09874543536476506
12.3958,0.817915,0.06598323625744204
12.2446,0.902467,0.07370326511278441
11.264,1.30965,0.1162686434659091
11.3851,0.899663,0.07902108896715883
11.7532,1.04613,0.08900809992172345
11.7133,1.05392,0.08997635166861602
11.5283,1.2822,0.11122194946349419
12.2331,0.77567,0.06340747643688026
12.2062,0.619669,0.05076674149202864
13.0644,0.535178,0.040964606105140695
12.585,0.879824,0.06991052840683352
13.1069,0.609072,0.0464695694634124
13.4924,0.66142,0.049021671459488304
13.0895,0.791113,0.060438748615302344
13.015,0.853056,0.06554406454091433
12.9652,0.904279,0.06974662943880543
12.683,0.909919,0.07174319955846409
11.3948,1.17251,0.10289869063081405
12.925,0.972775,0.07526305609284333
12.985,0.909663,0.0700549095109742
12.2788,1.03627,0.08439505489135746
12.6245,1.21584,0.09630797259297398
12.5239,1.21743,0.0972085372767269
11.3764,1.08193,0.09510302028761296
12.4403,0.775737,0.06235677596199448
12.081,0.984202,0.08146693154540187
11.9486,0.994489,0.08323058768391275
12.1579,0.918313,0.07553220539731369
12.6143,0.950478,0.07534924649009458
12.1644,1.04996,0.08631416263851896
12.9394,0.973783,0.07525719894276396
12.8896,0.875945,0.0679575006206554
13.1265,0.95631,0.07285338818420752
13.1534,0.977907,0.07434632870588594
11.9912,0.919313,0.07666563813463208
12.7262,0.838811,0.06591213402272476
12.9636,0.894499,0.06900081767410288
12.7868,0.851463,0.06658921700503645
13.1612,0.69167,0.05255371850591132
12.8782,0.86825,0.06742013635445947
13.0473,0.771606,0.05913913223425536
13.9617,0.37703,0.027004591131452472
13.4388,0.697474,0.05190002083519362
13.31,0.648218,0.04870157776108189
13.2101,0.66769,0.05054390201436779
12.8002,0.757224,0.05915720066873955
12.7526,0.617045,0.04838581936232611
12.5264,0.870913,0.06952620066419722
11.8946,0.855827,0.07195088527567131
12.4349,0.542958,0.04366404233246749
12.1835,0.506412,0.04156539582221857
12.4196,0.569138,0.04582579149086927
12.8168,0.431154,0.03363975407277947
12.3888,0.729577,0.05889004584786259
12.9952,0.443342,0.034115827382418126
12.3175,0.427539,0.034709884310939715
11.2059,0.3453,0.030814124702165824
10.3614,0.349068,0.03368926978979674
10.2703,0.355484,0.03461281559448117
9.79527,0.392428,0.04006301000380796
9.04949,0.386196,0.04267599610585789
8.92844,0.428778,0.048023842910967646
9.09822,0.415627,0.04568223234874515
8.71874,0.303717,0.034834964685264154
8.53817,0.295802,0.03464466038975565
8.16146,0.382571,0.04687531397568572
8.05843,0.414928,0.05148993042068989
7.92575,0.35308,0.044548465444910576
7.60212,0.420257,0.055281553040467654
7.41148,0.296304,0.03997905951307971
7.31571,0.334511,0.04572502190491422
6.6905,0.33931,0.05071519318436589
6.38759,0.268915,0.042099602510493
5.99979,0.28656,0.047761671658508045
5.90366,0.232028,0.03930239885088233
5.59915,0.317425,0.05669164069546271
5.39206,0.218761,0.04057095061998569
5.28654,0.289266,0.05471745224664905
5.39933,0.231583,0.04289106240959527
5.60869,0.178211,0.03177408628396292
5.4652,0.115687,0.021167935299714558
5.36094,0.0936253,0.017464343939682218
5.29994,0.144048,0.02717917561330883
5.04231,0.138541,0.027475700621342202
5.07311,0.110945,0.02186922814604848
5.4044,0.29156,0.053948634446006956
5.98682,0.115998,0.019375561650425435
6.33146,0.139366,0.022011668714640855
6.41545,0.132653,0.020677115401102026
6.50652,0.0995515,0.015300268038828745
6.1446,0.207169,0.03371562021937962
5.87367,0.152522,0.025967069992015212
5.85571,0.179661,0.0306813349704818
5.61438,0.230517,0.04105831810458145
5.18911,0.102426,0.019738644969946675
5.23733,0.163683,0.03125313852669204
6.02533,0.730763,0.12128182190850957
6.35908,0.254924,0.04008818885750769
6.38525,0.227636,0.035650287772600917
6.17222,0.256999,0.041638016791365175
6.34436,0.171987,0.027108644528368503
6.60574,0.122276,0.018510568081698642
6.7124,0.116007,0.017282492104165426
6.68467,0.124053,0.01855783456774979
6.62021,0.175281,0.026476652553317794
6.60801,0.182743,0.027654770498228662
6.37081,0.227491,0.03570833222149146
6.66829,0.204811,0.03071417109933731
6.68904,0.141598,0.021168657983806346
6.91046,0.250365,0.03622986024085228
6.19849,0.489663,0.07899714285253345
5.87011,0.183962,0.03133876537236951
6.36419,0.35926,0.056450231686986097
5.66253,0.186838,0.03299549847859526
5.44838,0.1571,0.02883425899074587
5.59469,0.186898,0.033406319206247356
5.96722,0.184885,0.030983439524602745
6.57696,0.434652,0.06608706758137498
7.78447,0.479772,0.06163194154515336
8.63416,0.326444,0.037808426065766676
8.81949,0.348541,0.039519405317087496
8.6567,0.313222,0.036182610001501726
8.59297,0.184111,0.021425770135354832
9.79827,0.157577,0.016082124701605485
10.0291,0.197995,0.019742050632658964
10.2741,0.231815,0.022563046884885293
10.1123,0.274161,0.027111636324080576
8.94442,0.276046,0.030862370058651098
8.80083,0.401775,0.04565194419162738
8.41739,0.253698,0.03013974640595244
8.47347,0.239291,0.028240024452792067
8.66059,0.258051,0.02979600696950208
9.00996,0.283377,0.031451526976812326
9.01272,0.338603,0.03756945738911228
7.65323,0.566477,0.07401802898906737
6.96256,0.496312,0.07128297637650519
7.34981,0.429825,0.058481103593154116
8.20529,0.53844,0.06562108103430836
8.14074,0.389608,0.04785903984158689
7.49704,0.167053,0.02228252750418832
7.87595,0.236069,0.029973400034281582
8.71918,0.611105,0.07008743941517437
9.04837,0.307073,0.0339368306114803
8.68285,0.368066,0.04238999867555008
8.09968,0.382192,0.04718606167157221
8.30098,0.447921,0.0539600143597503
8.82927,0.212628,0.024082172138806496
8.53444,0.246562,0.028890237672301873
8.1348,0.265963,0.03269447312779663
7.82999,0.247645,0.03162775431386247
7.98641,0.181509,0.022727232886866563
8.7521,0.423273,0.048362450154819984
8.67605,0.261436,0.030133067467338247
8.53164,0.529877,0.06210728535193703
8.11908,0.214185,0.02638045197239096
8.08704,0.344916,0.042650462962962966
8.01137,0.320079,0.039953091668466195
7.65711,0.43611,0.05695490857516739
7.21806,0.405608,0.056193492434255185
7.94189,0.273442,0.03443034340692203
8.20528,0.29044,0.03539672016067703
8.82877,0.364866,0.041326934556002705
8.8599,0.249901,0.028205848824478835
9.41576,0.189639,0.02014059406781821
8.65937,0.265154,0.03062047239002376
8.72774,0.255406,0.02926370400584802
8.66488,0.260942,0.030114900610279657
8.99585,0.357222,0.03970964389134989
9.46476,0.432889,0.04573692307042123
9.20893,0.319012,0.03464159245428079
8.12766,0.490266,0.06032068270572341
8.18008,0.345499,0.04223662849263088
8.99466,0.333956,0.037128251651535465
9.35347,0.409446,0.04377477021896686
9.1708,0.385908,0.04208008025472151
9.79399,0.235802,0.024076193665707235
9.70701,0.201772,0.020786215322740987
8.78065,0.58334,0.06643471724758418
7.86163,0.710455,0.0903699360056375
8.32506,0.42173,0.050657893156325594
8.40346,0.496732,0.05911041404373912
8.48716,0.418761,0.0493405332290189
8.38057,0.425058,0.05071946180271747
8.57004,0.380935,0.04444961750470243
8.87181,0.363304,0.040950381038367595
8.98907,0.332365,0.03697434773563895
9.3424,0.211828,0.022673831135468402
8.89963,0.322629,0.03625195654201355
9.34604,0.189165,0.020240123089565205
8.98289,0.403571,0.04492663274291459
9.05519,0.258615,0.028559864563857854
8.55766,0.437008,0.05106629616039899
8.26036,0.236338,0.028611101695325627
7.72141,0.260947,0.03379525242151369
7.72634,0.307314,0.039774848116960936
7.59559,0.449318,0.05915511500752411
8.42145,0.228684,0.027154943626097643
7.89431,0.255571,0.03237407702509782
7.923,0.215127,0.027152215070049224
7.90858,0.206139,0.026065235478429757
7.79094,0.214299,0.027506180255527573
7.90174,0.259894,0.03289073039608997
7.54046,0.185506,0.024601416889685774
6.97429,0.31938,0.045793908770641885
6.96023,0.141306,0.020301915310269918
6.64712,0.176453,0.026545782233508647
6.44666,0.188459,0.02923358762521988
6.50966,0.172353,0.026476498004504075
7.27017,0.411809,0.056643654825127884
8.26753,0.155242,0.018777313175761076
8.18594,0.230389,0.02814447699347906
8.33607,0.597266,0.07164839066850447
7.4667,0.220254,0.029498171883161235
7.09344,0.149067,0.021014768574908648
7.0912,0.186459,0.02629442125451264
7.23166,0.243302,0.03364400428117472
7.55428,0.242011,0.03203627612426333
8.5345,0.214733,0.0251605835139727
8.79223,0.161001,0.018311736612895705
9.11072,0.291392,0.03198342172737171
9.32213,0.298455,0.03201575176488636
8.9223,0.334418,0.03748114275467088
9.57623,0.211079,0.02204197267609487
9.59424,0.140275,0.014620751617637252
9.49911,0.211754,0.022291983143683986
9.13904,0.471173,0.051556071534865806
7.71714,0.3283,0.042541666990620876
7.39156,0.477479,0.06459786567382257
8.35049,0.206533,0.02473303961803439
8.22879,0.179135,0.02176930022518499
7.71727,0.353685,0.04583032600906797
7.36347,0.156849,0.021300962725454165
6.80143,0.217324,0.031952692301471894
7.11023,0.103966,0.014622030510968002
7.12982,0.160039,0.02244642922261712
7.5433,0.181009,0.02399599644717829
7.6317,0.211545,0.02771924997051771
7.32903,0.143112,0.019526731368271107
7.09919,0.0873756,0.012307826667549395
6.78735,0.249342,0.036736281464783756
6.28135,0.122466,0.019496764230619214
5.95243,0.187717,0.03153619614174379
6.0643,0.14898,0.024566726580149398
6.10559,0.17534,0.028717945358270044
5.93728,0.125289,0.021102087151018648
5.90171,0.229484,0.0388843233571287
5.53796,0.251969,0.045498522921797915
5.27799,0.122911,0.02328746359883213
5.09439,0.101285,0.019881673762707608
4.96042,0.103041,0.020772636188064717
5.1538,0.231919,0.04499961193682331
5.76543,0.224561,0.03894956664116987
5.23807,0.183564,0.03504420521298876
5.00477,0.113691,0.022716528431875993
5.71937,0.295814,0.05172143085689508
5.90072,0.263485,0.044653025393511306
5.20954,0.315743,0.06060861419626301
4.376,0.233653,0.05339419561243144
3.87702,0.142908,0.036860268969466245
3.49037,0.0877433,0.025138681572440744
3.33586,0.0633889,0.019002266282158124
3.17501,0.0688662,0.0216900734170916
3.02807,0.0960882,0.03173248967163903
2.86767,0.0676784,0.023600484016640687
3.0291,0.13324,0.04398666270509392
3.36904,0.103763,0.030798981312183882
3.11635,0.095734,0.030719912718404543
3.03652,0.117728,0.03877069803590953
2.64191,0.191112,0.07233857322921673
2.26211,0.0848565,0.037512101533524016
2.58461,0.224821,0.08698449669389191
2.78302,0.10916,0.039223577264985515
2.92481,0.155085,0.05302395711174401
3.68357,0.203584,0.05526812304367773
3.51841,0.111749,0.031761221688205755
3.06596,0.193658,0.06316390298634032
3.35784,0.179679,0.053510292330784075
3.13301,0.0973525,0.031073153293478154
2.93188,0.240457,0.0820146117849298
2.63477,0.179014,0.06794293240017155
2.32536,0.317843,0.13668550245983419
1.55159,0.507629,0.32716697065590783
1.98576,0.34128,0.17186366932559824
2.00784,0.201158,0.1001862698222966
3.31908,0.585139,0.1762955397278764
2.80255,0.474677,0.169373249362188
1.88318,0.443747,0.23563706071644772
1.50899,0.430601,0.2853570931550242
1.5183,0.234001,0.15412039781334386
1.64746,0.250069,0.151790635280978
1.22232,0.334668,0.2737973689377577
1.03853,0.455175,0.4382877721394664
1.95942,0.0975391,0.049779577630115035
2.40829,0.269542,0.11192256746488172
2.44431,0.0961543,0.039338013590747484
2.33846,0.0887604,0.03795677497156248
1.96204,0.14562,0.07421867036349922
1.67447,0.169677,0.10133176467777864
1.16913,0.428226,0.3662774883888019
1.03053,0.24885,0.24147768623911967
0.742949,0.190054,0.2558102911505366
0.406158,0.202575,0.4987591036000768
1.37668,0.452036,0.32835226777464627
1.89297,0.105199,0.05557351674881271
2.06075,0.135663,0.06583185733349509
2.52966,0.138205,0.054633824308405084
2.69328,0.066407,0.024656552605002074
2.7282,0.0941607,0.03451385528920167
2.8944,0.0601166,0.020769969596462132
3.12941,0.0785259,0.025092876932073457
3.0579,0.0458027,0.01497848196474705
2.89628,0.099713,0.03442795586062121
2.65909,0.049453,0.018597715759902822
2.69455,0.0458461,0.017014380879924292
2.87015,0.0710275,0.024746964444367015
3.22202,0.159912,0.049630976840615515
3.47435,0.0861397,0.02479304042482767
3.67784,0.11049,0.030042089922345725
3.59103,0.0865137,0.024091611598900595
3.93696,0.160569,0.04078502194586686
4.13449,0.0818783,0.019803724280382826
4.18744,0.127614,0.030475421737386092
4.27573,0.0601655,0.014071398334319519
4.15358,0.123512,0.02973627569470192
3.92805,0.170168,0.043321240819236016
3.90588,0.121701,0.031158407324341764
3.80421,0.069682,0.018317075030032517
3.98453,0.0717437,0.018005561509136583
4.12858,0.129415,0.03134612869315842
4.40096,0.075863,0.017237829928015706
4.5239,0.113486,0.025085877229823823
4.80244,0.0738061,0.015368458533578764
4.80943,0.137129,0.02851252643244626
5.12267,0.105453,0.020585554017729036
4.90077,0.111685,0.02278927597091886
4.48895,0.0764047,0.01702061729357645
4.51132,0.099859,0.022135206547085996
4.84146,0.125974,0.0260198369913208
4.97265,0.298721,0.060072798206187855
5.71675,0.176558,0.030884331132199235
6.10122,0.142134,0.023295996538397243
6.27075,0.0660636,0.010535199138858989
6.33214,0.102545,0.016194367149178636
6.84912,0.105438,0.015394386432125587
7.13995,0.105951,0.014839179546075254
7.0355,0.127698,0.018150522350934548
6.87124,0.16759,0.02439006642178122
6.58859,0.330716,0.050195261808672266
6.6329,0.303539,0.045762637760255694
7.18647,0.0654177,0.009102897528271876
7.20896,0.0911678,0.012646456631747158
7.35809,0.0882269,0.011990462198749947
7.71826,0.249,0.032261157307476036
8.10943,0.147377,0.018173533774876904
8.59196,0.100952,0.01174958915078748
8.81689,0.12689,0.014391695938136917
9.03831,0.119098,0.013177020925372112
8.66009,0.117706,0.01359177560510341
9.03383,0.238603,0.026412164054448666
9.15446,0.113991,0.012451963305317844
9.22598,0.118135,0.01280460178756078
9.22645,0.0798869,0.008658465607031957
9.03729,0.0824557,0.009123940915916165
8.77813,0.178052,0.02028359115210187
8.77489,0.18482,0.021062372291846397
9.07474,0.110438,0.01216982525119177
9.27392,0.129738,0.013989553500569338
9.55319,0.10161,0.010636237738388957
9.80432,0.0917059,0.00935362166881538
9.49129,0.208841,0.02200343683524579
8.84425,0.155463,0.017577861322328064
8.94895,0.186739,0.020867140837751912
8.7422,0.206993,0.023677449612225756
8.17924,0.148355,0.018137993260987573
8.49391,0.230271,0.027110129492777767
8.1795,0.165031,0.020176172137661225
8.39427,0.141932,0.016908200474847722
8.38603,0.23408,0.0279130887917167
7.705,0.459838,0.05968046722907203
7.65748,0.0954712,0.012467704780162667
7.86133,0.0950888,0.01209576496597904
7.93121,0.162733,0.02051805462218249
7.59127,0.0906988,0.011947776854202261
7.42125,0.213,0.028701364325416878
7.42064,0.156872,0.02113995558334591
6.86176,0.141233,0.02058262020239705
6.70128,0.097365,0.014529313802736194
6.38167,0.14285,0.02238442288617243
6.22433,0.158097,0.02539984223201533
6.69564,0.247743,0.037000645195978274
7.11622,0.253375,0.035605279207219565
7.77871,0.202399,0.026019609935323464
8.83223,0.257993,0.029210403261690422
9.08597,0.251863,0.02771999027071408
9.75049,0.233125,0.023909054826988185
10.3234,0.205101,0.01986758238564814
10.1178,0.316337,0.031265393662653934
10.2279,0.137791,0.013472071490726347
10.5836,0.228528,0.02159265278355191
10.8534,0.300833,0.027717857998415245
11.2541,0.189833,0.016867897033081277
11.0577,0.392083,0.03545791620318873
10.8076,0.258409,0.023909933750323846
11.0386,0.155004,0.014041998079466598
11.2874,0.129472,0.011470489218066163
10.9479,0.154359,0.014099416326418764
10.4684,0.180001,0.017194700240724465
10.3506,0.105613,0.010203563078468881
11.0415,0.230958,0.020917266675723408
11.4108,0.181553,0.015910628527360044
12.0529,0.274288,0.02275701283508533
12.2973,0.149038,0.012119570962731656
12.3799,0.305245,0.02465649964862398
13.1461,0.239895,0.018248377845901064
14.2204,0.344757,0.024243832803577958
14.5025,0.210895,0.014541975521461817
14.4104,0.349092,0.02422500416365958
14.4862,0.258231,0.01782599991716254
13.954,0.426742,0.030582055324638095
14.0634,0.465971,0.033133595005475205
13.7946,0.538303,0.03902273353341162
12.4301,0.503078,0.04047256256989083
12.1333,0.539677,0.04447899582141709
11.7981,0.47011,0.03984624642950983
12.4094,0.57672,0.04647444679033636
12.6096,0.516173,0.04093492259865499
12.529,0.594804,0.04747417990262591
12.5959,0.566299,0.04495899459347883
12.7428,0.544855,0.04275787111152964
12.3962,0.575594,0.04643310046627192
12.3006,0.551225,0.04481285465749638
12.6182,0.476918,0.0377960406397109
13.1383,0.45633,0.03473280409185359
13.3158,0.458278,0.03441610718094294
13.7503,0.375041,0.027275113997512784
13.5141,0.4224,0.03125624347903301
12.594,0.705774,0.05604049547403526
11.664,0.309368,0.026523319615912207
11.7593,0.255265,0.021707499596064394
11.9132,0.258527,0.02170088641171138
11.9285,0.297307,0.024924089365804585
11.9023,0.272811,0.022920864034682374
11.395,0.295135,0.025900394910048266
11.2186,0.202386,0.01804021892214715
11.2599,0.229786,0.02040746365420652
11.1609,0.294717,0.026406203800768756
11.0037,0.363553,0.03303915955542227
10.982,0.378433,0.03445938808960117
11.0394,0.277779,0.02516250883200174
11.2984,0.333243,0.02949470721518091
11.8117,0.31494,0.026663393076356495
11.9448,0.334604,0.02801252427834706
12.2583,0.334144,0.027258592137572094
12.5549,0.371702,0.029606129877577676
12.5026,0.430436,0.034427719034440835
12.2893,0.373717,0.030409950119209394
12.2881,0.430367,0.035023071101309394
12.4337,0.37346,0.030036111535584744
12.2215,0.418709,0.03426003354743689
11.8745,0.404917,0.034099709461451015
11.6613,0.400251,0.03432301715932186
11.9303,0.366125,0.030688666672254675
11.9278,0.377055,0.03161144553060916
12.1748,0.414111,0.0340137825672701
12.6595,0.385894,0.030482562502468506
12.4106,0.442927,0.03568941066507663
12.1331,0.50818,0.0418837724901303
12.8621,0.448818,0.03489461285482153
12.6067,0.397246,0.031510704625318284
12.7323,0.316703,0.024873981919998744
13.23,0.354292,0.02677944066515495
13.399,0.32658,0.024373460706022837
12.9898,0.510778,0.039321467613050234
12.7074,0.46029,0.03622220123707446
12.8296,0.500142,0.03898344453451394
12.9608,0.479642,0.0370071291895562
13.269,0.387959,0.02923799834200015
13.6426,0.371519,0.0272322724407371
13.4529,0.413749,0.030755376164247113
13.5118,0.374728,0.02773338859367368
13.6277,0.374658,0.027492386829765843
13.3059,0.307755,0.023129213356480962
12.7122,0.386897,0.030435093846855776
12.8874,0.420754,0.032648478358706955
13.1645,0.426438,0.0323930267005963
13.5959,0.326379,0.0240056928927103
13.6601,0.38547,0.028218680683157516
13.9268,0.395858,0.028424189332797195
13.7147,0.313632,0.022868309186493324
13.6229,0.384976,0.02825947485484001
13.2444,0.427353,0.03226669384796593
13.0054,0.426658,0.03280621895520322
12.6716,0.358072,0.02825783642160422
12.3057,0.30317,0.024636550541618923
12.3401,0.37387,0.030297161287185678
12.2906,0.449384,0.036563227181748655
12.1893,0.57689,0.04732757418391541
12.0651,0.495628,0.04107947716968778
12.2441,0.488016,0.03985723736330151
11.6593,0.682034,0.058496993816095307
10.9955,0.70797,0.06438724932927106
11.1503,0.610359,0.05473924468399954
11.2294,0.501375,0.044648422889913976
11.3464,0.526271,0.0463822005217514
11.0331,0.467587,0.04238038266670292
10.7161,0.581118,0.05422849730778921
10.5325,0.623586,0.05920588654165677
10.6808,0.647047,0.0605803872369111
10.7755,0.700205,0.06498120736856759
10.8581,0.47887,0.04410255937963364
10.941,0.51237,0.046830271455991224
11.1154,0.585924,0.05271281285423827
10.9483,0.399618,0.03650046125882557
11.0294,0.378549,0.03432181260993345
11.0355,0.396847,0.03596094422545421
11.266,0.413916,0.03674028048996982
11.19,0.400592,0.03579910634495085
11.1638,0.323749,0.028999892509718912
11.5994,0.297803,0.025674000379329966
11.66,0.402345,0.034506432246998286
11.5653,0.378887,0.03276067201023752
11.2092,0.471936,0.04210255861256825
11.1184,0.554235,0.04984844941718233
11.198,0.655888,0.05857188783711377
11.3133,0.481055,0.04252119187151406
11.3333,0.463543,0.040900973238156585
11.3747,0.443204,0.038964016633405714
11.6756,0.410908,0.03519373736681627
11.7964,0.420622,0.03565681055237191
12.0943,0.396545,0.03278775952308112
11.8649,0.490128,0.04130907129432191
12.1382,0.491159,0.040463907333871584
12.13,0.566042,0.04666463314097279
12.5212,0.485688,0.038789253426189184
12.104,0.583683,0.0482223231989425
12.8524,0.509624,0.03965204942267592
12.7989,0.495465,0.038711529897100534
12.1723,0.495518,0.040708658182923525
11.9238,0.400494,0.03358778241835657
11.1285,0.508672,0.04570894550029204
10.7855,0.537488,0.049834314589031564
10.6832,0.52551,0.04919031750786282
11.0044,0.425393,0.038656628257787796
11.2419,0.398955,0.035488218183758975
11.2507,0.451978,0.04017332254881918
10.8672,0.420986,0.03873914163722026
10.5382,0.440365,0.04178749691598186
10.105,0.498912,0.049372785749628896
10.5287,0.56978,0.05411684253516578
